GEO LEVEL,GEO COMPARISON,Year,GEO UNIT,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
County,state,2016,county,48,Texas,TX,48001,Anderson County,48001,57772,0,20134,196,16572,472,7561,1148,889,246,18087,982,8296,516,7919,100,11191,22,5494,1.1,1493,241,23092,5,,,669,173,4205,388,752,213,960,207,13368,516,17.1,2.6,4.3,1.2,18087,982,19.8,1.2,13.7,0.2,19.4,0,12.4,9,1.4,40,0,2.4,0.5,3.3,0.9,20.9,1.9,4.5,1.3,5.8,1.2,23.1,0.9,0.5534,0.1937,0.5534,2.2095,0.6008,0.2885,0.083,0.2016,0.5375,1.1107,0.0514,0.5138,0.2846,0.7984,0.4032,0.6877,0.7708,0.6798,0.6126,0.9684,3.7194,0.9802,7.8379,0.585,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,6988,672,15.7,1.5,56026
County,state,2016,county,48,Texas,TX,48003,Andrews County,48003,17215,0,6065,36,5392,196,1821,697,432,185,29240,2893,2669,277,1748,82,5309,50,1809,1.5,355,121,9965,20,,,277,128,1289,171,428,165,149,73,97,41,10.7,4.1,5.2,2.2,29240,2893,26.2,2.7,10.2,0.5,30.8,0.3,10.6,6.6,2.2,57.9,0.1,8,2.2,4.6,2.1,21.3,2.8,7.9,3,2.8,1.4,0.6,0.2,0.1344,0.3439,0.8142,1.4111,0.2727,0.0672,0.9447,0.1107,0.2134,1.336,0.0909,0.7708,0.8142,1.585,0.8182,0.7787,0.7905,0.9209,0.1107,0.0791,2.6798,0.5692,7.0119,0.415,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,,2673,587,15.6,3.4,17313
County,state,2016,county,48,Texas,TX,48005,Angelina County,48005,87657,0,36226,169,30495,553,16688,1678,3205,486,21486,1135,11408,629,13207,44,22915,25,17179,1.2,3893,420,33597,56,,,1497,246,6919,499,1489,244,1594,230,3122,455,19.6,2,8.3,1.3,21486,1135,20.1,1.1,15.1,0.1,26.1,0,20.1,12.8,1.4,38.3,0.1,4.7,0.7,4.1,0.7,19.1,1.4,4.9,0.8,5.2,0.8,3.6,0.5,0.7431,0.7905,0.5731,2.8103,0.834,0.415,0.6917,0.8103,0.9289,2.8458,0.9486,0.4704,0.6443,1.1146,0.585,0.7431,0.7075,0.7312,0.5099,0.6957,3.3874,0.9091,10.1581,0.9051,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,16168,1261,18.9,1.5,92227
County,state,2016,county,48,Texas,TX,48007,Aransas County,48007,24729,0,15726,70,9552,427,4124,772,806,285,29426,2997,3072,507,6659,88,4575,41,5583,2.4,540,209,7893,121,,,881,213,3040,361,245,128,418,129,443,157,17,3.2,7.5,2.7,29426,2997,16.8,2.8,26.9,0.4,18.5,0.2,23,5.7,2.2,31.9,0.5,1.6,0.9,5.6,1.4,19.3,2.3,2.6,1.3,4.4,1.3,1.8,0.6,0.5415,0.7352,0.3399,1.7312,0.3834,0.9407,0.0553,0.9051,0.1304,2.0316,0.5296,0.3439,0.1621,0.5059,0.2213,0.83,0.7194,0.2648,0.3439,0.5059,2.664,0.5613,6.9328,0.3953,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,,4329,677,17.8,2.8,22879
County,state,2016,county,48,Texas,TX,48009,Archer County,48009,8750,0,4144,48,3331,142,704,191,148,45,29086,1916,604,78,1557,28,1952,6,1285,1.6,129,44,999,18,,,11,21,372,78,74,35,109,49,78,55,8.1,2.2,3.3,1,29086,1916,9.9,1.3,17.8,0.3,22.3,0.1,14.8,3.9,1.3,11.4,0.2,1.5,1,0.3,0.5,9,1.9,2.2,1.1,3.3,1.5,0.9,0.6,0.0553,0.083,0.0474,0.3162,0.0198,0.6245,0.2727,0.4032,0.0316,1.332,0.087,0.0119,0.1502,0.1621,0.0593,0.1067,0.2134,0.1818,0.1976,0.1779,0.8775,0.0198,2.6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1086,171,12.5,2,6846
County,state,2016,county,48,Texas,TX,48011,Armstrong County,48011,1913,102,928,27,702,54,177,74,15,17,28542,2588,139,58,419,44,433,65,288,3.6,30,21,312,139,,,6,14,126,41,8,15,10,9,68,59,9.6,4,1.6,1.8,28542,2588,10.2,4.1,21.9,2.5,22.6,3.2,15.6,4.3,3,16.3,7.2,0.3,2.7,0.6,1.5,13.6,4.4,1.1,2.3,1.4,1.3,3.6,3.1,0.087,0.0237,0.0553,0.3202,0.0237,0.83,0.2964,0.4704,0.0474,1.6443,0.2016,0.0711,0.0277,0.0988,0.0356,0.2372,0.415,0.0632,0.0316,0.6917,1.4387,0.0909,3.502,0.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,126,73,6.8,4,1476
County,state,2016,county,48,Texas,TX,48013,Atascosa County,48013,47710,0,17854,65,15343,319,7208,1145,1550,407,23416,1678,7426,670,6590,47,13401,70,5400,1.2,1632,284,31100,27,,,48,38,5659,492,981,195,741,196,431,177,15.3,2.4,7.2,1.8,23416,1678,24.7,2.2,13.8,0.1,28.1,0.1,11.4,10.6,1.8,65.2,0.1,4,1,0.3,0.2,31.7,2.7,6.4,1.3,4.8,1.3,0.9,0.4,0.3874,0.7115,0.7668,2.3755,0.6719,0.2964,0.8498,0.1304,0.7391,2.0158,0.5138,0.8538,0.5336,1.3874,0.7115,0.1107,0.9763,0.8617,0.4229,0.1858,2.5573,0.4941,8.336,0.6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,8687,1069,18.4,2.3,41054
County,state,2016,county,48,Texas,TX,48015,Austin County,48015,29107,0,13005,61,11222,275,4163,900,823,231,28351,1666,3457,427,5181,52,7125,45,3939,1.3,948,245,10534,30,,,190,107,2190,293,472,165,445,156,271,130,14.5,3.1,5.8,1.6,28351,1666,17.6,2.2,17.8,0.2,24.5,0.2,13.7,8.4,2.2,36.2,0.1,4.2,1.1,1.5,0.8,16.8,2.2,4.2,1.5,4,1.4,0.9,0.4,0.3162,0.4506,0.4111,1.3478,0.253,0.6245,0.5415,0.2925,0.4427,1.9012,0.4229,0.4269,0.5494,0.9763,0.4783,0.4387,0.5929,0.6364,0.2925,0.2055,2.166,0.2885,6.3913,0.2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4749,666,16.5,2.3,29946
County,state,2016,county,48,Texas,TX,48017,Bailey County,48017,7131,0,2745,149,2317,158,1322,462,69,63,17710,2629,1398,229,1019,134,2147,124,1020,3.7,249,142,4598,211,,,29,31,396,209,201,93,112,74,157,105,19.1,6.7,2.1,1.8,17710,2629,32.4,5.7,14.3,1.9,30.1,1.7,14.6,10.7,6.1,64.5,3,18.5,5.6,1.1,1.2,14.4,7.4,8.7,4,4.8,3.2,2.2,1.5,0.7154,0.0395,0.9091,2.581,0.7708,0.3478,0.917,0.3794,0.7549,2.3992,0.8142,0.8379,0.9644,1.8024,0.9209,0.3241,0.4427,0.9368,0.4229,0.5929,2.7194,0.5929,9.502,0.8617,0,0,1,1,2,0,1,0,0,1,0,1,1,0,0,1,0,0,1,,2055,433,29.5,6.2,6606
County,state,2016,county,48,Texas,TX,48019,Bandera County,48019,21015,0,11601,177,8256,367,3409,658,375,142,28547,2208,2108,425,5207,76,3712,43,3949,2.2,459,180,4379,33,,,9,13,3589,390,180,106,163,74,567,430,16.5,3.2,4.1,1.5,28547,2208,13.2,2.7,24.8,0.4,17.7,0.2,19,5.6,2.2,20.8,0.2,0.6,0.6,0.1,0.1,30.9,3.4,2.2,1.3,2,0.9,2.7,2,0.4901,0.166,0.1462,0.9526,0.1265,0.9051,0.0395,0.7549,0.1186,1.8182,0.3478,0.1423,0.0514,0.1937,0.0672,0.0791,0.9723,0.1739,0.0553,0.6285,1.9091,0.1858,4.8735,0.0988,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,,3105,588,14.9,2.8,15879
County,state,2016,county,48,Texas,TX,48021,Bastrop County,48021,78286,0,29649,107,25822,608,10350,1771,3061,564,25242,1317,10076,758,10497,165,20097,64,10915,1.2,2014,345,35665,247,,,397,158,8003,664,1302,299,1198,236,2208,291,13.6,2.3,8.6,1.5,25242,1317,19.4,1.5,13.4,0.2,25.7,0.1,14.3,7.8,1.3,45.6,0.3,5.7,1,1.3,0.5,27,2.2,5,1.2,4.6,0.9,2.8,0.4,0.253,0.8142,0.4901,1.9249,0.4664,0.2609,0.6482,0.3597,0.3399,1.6087,0.1897,0.6324,0.6957,1.3281,0.668,0.419,0.917,0.7431,0.3834,0.6364,3.0988,0.8261,7.9605,0.6047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,14649,1402,19.2,1.8,63263
County,state,2016,county,48,Texas,TX,48023,Baylor County,48023,3639,0,2675,141,1703,136,452,166,20,24,30495,7830,343,122,888,86,777,95,631,3.4,96,52,486,124,,,0,18,253,108,0,18,21,21,77,80,12.7,4.7,1.4,1.7,30495,7830,13.1,4.5,24.4,2.4,21.4,2.6,17.7,5.6,3.1,13.4,3.4,0.4,1.6,0,0.7,9.5,3.9,0,1.1,1.2,1.2,2.1,2.2,0.2134,0.0198,0.1344,0.4625,0.0514,0.9012,0.2134,0.6482,0.1265,1.8893,0.4071,0.0316,0.0435,0.0751,0.0198,0,0.2292,0,0.0237,0.581,0.834,0.0119,3.2609,0.0119,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,656,217,18.4,6,3493
County,state,2016,county,48,Texas,TX,48025,Bee County,48025,32706,0,10654,131,8698,329,5121,807,662,211,17504,1106,6353,435,3766,92,7044,63,4063,1.4,1087,236,22024,27,,,184,79,1363,185,566,161,645,190,7699,367,20.5,3.2,6.1,1.9,17504,1106,28.6,1.9,11.5,0.3,21.5,0.2,16.1,12.5,2.7,67.3,0.1,3.2,0.7,1.7,0.7,12.8,1.7,6.5,1.8,7.4,2.2,23.5,1.1,0.7945,0.5296,0.8656,3.1225,0.8893,0.1304,0.2253,0.5059,0.917,1.7787,0.3083,0.8735,0.4111,1.2846,0.6482,0.502,0.3874,0.8656,0.8379,0.9723,3.5652,0.9565,9.751,0.8893,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,,5726,793,22.7,3.1,33242
County,state,2016,county,48,Texas,TX,48027,Bell County,48027,330859,0,133682,462,113027,1237,47165,2709,12451,967,24213,548,19255,1083,32594,55,92350,0,43874,0.5,13627,867,171756,95,,,11575,792,8510,582,3434,461,6389,557,9508,1307,14.7,0.8,8.7,0.7,24213,548,9.7,0.5,9.9,0.1,27.9,0,14.2,12.1,0.8,51.9,0,2.4,0.3,8.7,0.6,6.4,0.4,3,0.4,5.7,0.5,2.9,0.4,0.332,0.8182,0.0435,1.6443,0.3399,0.0514,0.834,0.3439,0.8854,2.1146,0.6087,0.7036,0.2806,0.9842,0.4901,0.8814,0.1225,0.3992,0.5929,0.6443,2.6403,0.5415,7.3834,0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40152,2152,13,0.7,330197
County,state,2016,county,48,Texas,TX,48029,Bexar County,48029,1858699,0,679299,550,623321,2007,313406,6982,61222,1858,25317,220,194124,3615,209204,0,487339,0,248529,0.2,73884,1769,1321764,465,,,110472,2366,18633,912,27886,1212,46677,1255,32180,1516,17.2,0.4,6.7,0.2,25317,220,16.6,0.3,11.3,0,26.2,0,13.6,11.9,0.3,71.1,0,6.1,0.2,16.3,0.3,2.7,0.1,4.5,0.2,7.5,0.2,1.7,0.1,0.5573,0.6443,0.3202,1.8735,0.4427,0.1107,0.6996,0.2806,0.8696,1.9605,0.4625,0.8933,0.7273,1.6206,0.8458,0.9763,0.0158,0.6601,0.8577,0.4862,2.996,0.7549,8.4506,0.6957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,308676,5189,16.9,0.3,1971900
County,state,2016,county,48,Texas,TX,48031,Blanco County,48031,10918,0,5657,50,4174,242,1045,282,312,151,30982,3194,818,209,2350,63,2088,46,1783,2.4,209,82,2403,4,,,53,45,908,186,118,58,111,57,119,108,9.7,2.6,6.1,2.8,30982,3194,10.1,2.6,21.5,0.6,19.1,0.4,16.5,5,1.9,22,0,2.6,1.4,0.9,0.8,16.1,3.3,2.8,1.4,2.7,1.3,1.1,1,0.0909,0.5296,0.0514,0.7549,0.087,0.8103,0.0632,0.5375,0.0751,1.4862,0.1304,0.1621,0.3162,0.4783,0.2095,0.3004,0.5534,0.3478,0.0949,0.2609,1.5573,0.1067,4.2767,0.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1958,380,18.1,3.5,8823
County,state,2016,county,48,Texas,TX,48033,Borden County,48033,698,91,403,35,251,31,18,15,3,4,42236,16418,31,18,135,35,211,59,115,4.5,11,11,45,126,,,0,18,75,24,0,18,3,4,0,13,2.6,2.1,1.1,1.4,42236,16418,6.7,3.9,19.3,5.7,30.2,7.5,16.5,4.4,4.4,6.4,18.1,0.9,9,0,4.6,18.6,5.7,0,7.3,1.2,1.6,0,1.9,0.004,0.0119,0.0079,0.0237,0,0.7036,0.9249,0.5375,0.0514,2.2174,0.6719,0.004,0.0711,0.0751,0.0158,0,0.6917,0,0.0237,0,0.7154,0.0079,3.0316,0.0079,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,27,14,3.9,2,1251
County,state,2016,county,48,Texas,TX,48035,Bosque County,48035,17953,0,9661,107,7098,225,2599,351,497,112,24815,1822,2265,214,4206,47,3928,30,3077,1.8,514,113,3714,3,,,49,34,1586,152,251,68,243,78,372,122,14.8,2,6.4,1.4,24815,1822,17.7,1.7,23.4,0.3,21.9,0.2,17.5,7.2,1.6,20.7,0,3,0.8,0.5,0.4,16.4,1.6,3.5,1,3.4,1.1,2.1,0.7,0.3478,0.581,0.4229,1.7549,0.3992,0.8735,0.249,0.6324,0.2767,2.0316,0.5336,0.1383,0.3953,0.5336,0.2372,0.1818,0.5692,0.502,0.2095,0.5692,2.0316,0.2332,6.3518,0.2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3634,343,20.7,2,13950
County,state,2016,county,48,Texas,TX,48037,Bowie County,48037,93483,0,39192,198,33586,708,17166,1473,3199,437,23705,1139,7877,605,14403,119,22309,0,12920,0.7,3944,473,32869,30,,,2650,464,5527,497,927,225,2371,322,5401,487,19.5,1.7,8.1,1.1,23705,1139,12.5,1,15.4,0.1,23.9,0,14.7,11.7,1.4,35.2,0,1.4,0.4,6.8,1.2,14.1,1.3,2.8,0.7,7.1,0.9,5.8,0.5,0.7312,0.7787,0.1265,2.1265,0.5455,0.4466,0.4348,0.3874,0.8617,2.1304,0.6166,0.4071,0.1383,0.5455,0.249,0.8458,0.4387,0.336,0.7905,0.7866,3.1976,0.8617,8,0.6087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14657,1084,16.6,1.2,105095
County,state,2016,county,48,Texas,TX,48039,Brazoria County,48039,338419,0,126945,375,114290,1118,34248,2323,8599,800,31180,721,29112,1492,36949,78,91105,0,31634,0.4,10582,906,169327,160,,,13224,1064,13655,814,4654,527,3846,563,10774,959,10.5,0.7,5.2,0.5,31180,721,13.3,0.7,10.9,0.1,26.9,0,9.6,9.3,0.8,50,0,4.1,0.4,10.4,0.8,10.8,0.6,4.1,0.5,3.4,0.5,3.2,0.3,0.1107,0.3439,0.1621,0.6917,0.0711,0.0909,0.747,0.0632,0.581,1.4822,0.1225,0.6719,0.5455,1.2174,0.6126,0.9091,0.2964,0.6126,0.2095,0.664,2.6917,0.5731,6.083,0.2213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,49499,2091,15.1,0.6,306641
County,state,2016,county,48,Texas,TX,48041,Brazos County,48041,209896,0,83504,349,75797,891,52652,1989,6148,603,24157,635,15385,931,17225,62,43152,0,17385,0.4,6400,616,89714,83,,,14664,801,5255,467,2782,365,4607,469,15006,899,27,1,5.7,0.6,24157,635,14.4,0.9,8.2,0.1,20.6,0,8.4,8.4,0.8,42.7,0,4.8,0.5,17.6,1,6.3,0.6,3.7,0.5,6.1,0.6,7.1,0.4,0.9605,0.4387,0.2055,2.0632,0.5178,0,0.17,0.0277,0.4387,0.6364,0.0119,0.581,0.6561,1.2372,0.6324,0.9842,0.1107,0.5455,0.668,0.8182,3.1265,0.8379,7.0632,0.4348,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,29042,1535,14.1,0.7,215424
County,state,2016,county,48,Texas,TX,48043,Brewster County,48043,9188,0,5430,31,4014,220,1023,248,328,110,26156,2401,892,152,1746,18,1884,22,1993,2.9,270,87,4399,14,,,327,139,879,159,144,79,206,93,108,54,11.2,2.7,7,2.3,26156,2401,13.6,2.3,19,0.2,20.5,0.2,21.9,6.7,2.2,47.9,0.2,3.3,1.4,6,2.6,16.2,2.9,3.6,2,5.1,2.3,1.2,0.6,0.1621,0.6877,0.1779,1.3123,0.2332,0.6798,0.1581,0.8854,0.2332,1.9565,0.4545,0.6522,0.4269,1.0791,0.5375,0.8419,0.5573,0.5178,0.4822,0.3043,2.7036,0.585,7.0514,0.4269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1654,312,18.2,3.4,11194
County,state,2016,county,48,Texas,TX,48045,Briscoe County,48045,1672,114,1011,53,698,52,239,67,47,26,22906,2373,259,58,364,52,375,65,168,3.2,40,23,623,163,,,7,7,95,35,14,19,30,17,0,13,14.5,4,5.9,3.2,22906,2373,22.5,4.7,21.8,3.4,22.4,3.6,10,5.7,3.4,37.3,9.4,9.4,4.6,0.7,0.8,9.4,3.4,2,2.8,4.3,2.5,0,0.8,0.3162,0.4625,0.6798,2.0277,0.498,0.8221,0.2767,0.0791,0.1383,1.3162,0.0791,0.4506,0.8498,1.3004,0.6522,0.253,0.2253,0.1502,0.3241,0,0.9526,0.0237,5.5968,0.1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,357,78,21.4,4.5,1355
County,state,2016,county,48,Texas,TX,48047,Brooks County,48047,7217,0,3045,246,2031,240,2358,365,388,208,14885,2070,1249,230,1130,168,1750,229,1149,3.2,398,130,6832,175,,,99,75,358,106,110,68,211,75,431,153,34.7,5.3,12.9,6.2,14885,2070,29.6,5,15.7,2.3,24.2,3.2,16.9,19.6,6,94.7,2.4,8.1,2.2,3.3,2.5,11.8,3.4,5.4,3.3,10.4,3.3,6,2.1,0.9842,0.9684,0.8775,3.8103,0.9802,0.4664,0.4783,0.5968,1,2.5415,0.8735,0.9881,0.8182,1.8063,0.9289,0.6838,0.336,0.7747,0.9723,0.7905,3.5573,0.9526,11.7154,0.996,1,1,1,0,3,0,0,0,1,1,1,0,1,0,0,0,1,0,1,,1601,317,23.5,4.7,8081
County,state,2016,county,48,Texas,TX,48049,Brown County,48049,37935,0,18474,126,13361,412,6390,839,647,157,22090,1106,3812,406,7217,71,8723,43,5189,1.1,961,210,10193,31,,,680,183,3699,334,189,72,802,155,1816,331,17.7,2.3,4.1,1,22090,1106,14.9,1.6,19,0.2,23,0.1,14.1,7.2,1.6,26.9,0.1,1.7,0.6,3.7,1,20,1.8,1.4,0.5,6,1.1,4.8,0.9,0.6166,0.166,0.2292,1.664,0.3439,0.6798,0.3281,0.332,0.2688,1.6087,0.1897,0.2727,0.166,0.4387,0.1976,0.7115,0.7352,0.0988,0.6482,0.7549,2.9486,0.7391,6.6601,0.3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5434,528,14.7,1.4,40959
County,state,2016,county,48,Texas,TX,48051,Burleson County,48051,17417,0,8894,55,6385,276,2329,423,489,141,25833,1399,2366,306,3386,44,4024,25,2928,2,586,159,5931,20,,,47,40,2724,273,288,107,283,111,178,123,13.6,2.5,6.1,1.7,25833,1399,19.6,2.6,19.4,0.3,23.1,0.1,17,9.2,2.5,34.1,0.1,3.1,1.1,0.5,0.5,30.6,3.1,4.5,1.7,4.4,1.7,1,0.7,0.253,0.5296,0.5217,1.6087,0.3281,0.7115,0.3439,0.6008,0.5613,2.2174,0.668,0.3834,0.3992,0.7826,0.3992,0.1897,0.9644,0.6719,0.3439,0.2451,2.415,0.4111,7.0237,0.4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,3431,462,19.9,2.7,14313
County,state,2016,county,48,Texas,TX,48053,Burnet County,48053,44584,0,21535,51,16299,548,6346,1203,921,328,27434,1699,4309,606,9473,136,9720,97,8617,1.5,1522,323,11353,12,,,551,193,3607,489,403,189,748,228,434,130,14.4,2.7,4.6,1.6,27434,1699,13.9,1.9,21.2,0.3,21.8,0.2,19.5,9.3,2,25.5,0,2.8,1.1,2.6,0.9,16.7,2.3,2.5,1.2,4.6,1.4,1,0.3,0.3043,0.2372,0.1858,0.9368,0.1186,0.7984,0.2411,0.7826,0.5889,2.4111,0.8221,0.2253,0.3518,0.5771,0.2609,0.6047,0.585,0.249,0.3834,0.2213,2.0435,0.2451,5.9684,0.1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7009,838,15.8,1.9,39863
County,state,2016,county,48,Texas,TX,48055,Caldwell County,48055,39848,0,13971,232,12664,294,7014,1111,827,189,21485,946,5309,589,5288,56,9686,33,5367,1.1,1329,265,23181,11,,,522,176,3133,291,755,216,613,162,3867,645,18.6,2.9,4.5,1,21485,946,20.9,2.3,13.3,0.1,24.3,0.1,14.2,10.5,2.1,58.2,0,5.1,1,3.7,1.3,22.4,2,6,1.7,4.8,1.3,9.7,1.6,0.6798,0.2134,0.6087,2.2095,0.5968,0.253,0.498,0.3439,0.7194,1.8142,0.336,0.7747,0.6719,1.4466,0.747,0.7194,0.83,0.834,0.4229,0.8735,3.6798,0.9723,9.1502,0.8103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7918,831,20.9,2.2,33284
County,state,2016,county,48,Texas,TX,48057,Calhoun County,48057,21805,0,11699,52,7800,310,3914,730,654,182,25181,1257,2815,333,3478,75,5561,24,3753,1.7,884,208,12287,24,,,358,133,1803,265,519,169,383,128,266,143,18.1,3.4,6.3,1.7,25181,1257,19.5,2.3,16,0.3,25.5,0.1,17.4,11.3,2.6,56.3,0.1,4.7,1.3,3.1,1.1,15.4,2.3,6.7,2.2,4.9,1.6,1.2,0.7,0.6482,0.5613,0.5059,2.087,0.5296,0.4941,0.6324,0.6245,0.83,2.581,0.8854,0.7431,0.6364,1.3794,0.7075,0.664,0.5217,0.8814,0.4625,0.336,2.8656,0.6957,8.913,0.7787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3573,560,16.5,2.6,24640
County,state,2016,county,48,Texas,TX,48059,Callahan County,48059,13596,0,6578,34,5239,198,2424,374,205,74,22557,1849,1144,214,2673,68,3252,85,2477,1.8,308,92,1751,20,,,19,18,1820,208,98,55,155,57,84,66,18,2.8,3.8,1.4,22557,1849,12,2.2,19.7,0.5,23.9,0.6,18.3,5.9,1.7,12.9,0.1,0.8,0.7,0.3,0.3,27.7,3.2,1.9,1.1,3,1.1,0.6,0.5,0.6403,0.1265,0.1107,1.4862,0.2925,0.7312,0.4427,0.7194,0.166,2.0593,0.5573,0.0237,0.0593,0.083,0.0237,0.1225,0.9368,0.1383,0.1423,0.0988,1.4387,0.083,5.0672,0.1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,3030,365,22.4,2.7,10847
County,state,2016,county,48,Texas,TX,48061,Cameron County,48061,418785,0,146301,161,121290,908,136809,3944,15549,1025,15457,279,83248,1831,51812,112,132594,26,54277,0.4,18252,982,378163,124,,,12266,717,17412,807,14559,730,9333,562,3794,466,33,0.9,9.4,0.6,15457,279,34.4,0.8,12.4,0.1,31.7,0,13,15,0.8,90.3,0,17.4,0.6,8.4,0.5,11.9,0.6,12,0.6,7.7,0.5,0.9,0.1,0.9763,0.8735,0.9328,3.7549,0.9763,0.1739,0.9526,0.2332,0.9763,2.336,0.7866,0.9644,0.9565,1.9209,0.9723,0.8775,0.3478,0.9802,0.8814,0.1897,3.2767,0.8854,11.2885,0.9526,1,0,1,1,3,0,1,0,1,2,1,1,2,0,0,1,0,0,1,,126963,2916,30.5,0.7,430466
County,state,2016,county,48,Texas,TX,48063,Camp County,48063,12631,0,5678,33,4544,191,2422,581,368,128,20034,1608,1538,178,2194,65,3314,5,2090,2.1,438,121,5506,62,,,74,55,1145,205,187,89,278,107,76,86,19.3,4.6,6.6,2.2,20034,1608,18.8,2.1,17.4,0.5,26.2,0,16.6,9.6,2.6,43.6,0.5,3.8,1.3,1.3,1,20.2,3.6,4.1,2,6.1,2.3,0.6,0.7,0.7273,0.6166,0.4704,2.6206,0.7826,0.5889,0.7036,0.5652,0.6324,2.4901,0.8458,0.5929,0.4941,1.087,0.5494,0.4111,0.7431,0.6206,0.668,0.0909,2.5336,0.4862,8.7312,0.7628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2213,432,17.6,3.4,12473
County,state,2016,county,48,Texas,TX,48065,Carson County,48065,6027,0,2774,22,2324,89,351,134,65,53,28943,2083,311,83,1013,48,1558,18,697,1.9,241,63,796,18,,,30,28,407,90,9,20,57,38,65,39,5.9,2.3,2.2,1.8,28943,2083,7.8,2.1,16.8,0.8,25.9,0.3,11.6,10.4,2.7,13.2,0.3,0.2,1.2,1.1,1,14.7,3.2,0.4,0.9,2.5,1.6,1.1,0.6,0.0158,0.0474,0.0198,0.2174,0.0079,0.5494,0.664,0.1502,0.7115,2.0751,0.5731,0.0277,0.0158,0.0435,0.0079,0.3478,0.4704,0.0316,0.0751,0.253,1.1779,0.0514,3.5138,0.0277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,734,183,12.3,3,7941
